Plan computed:
   Time: (ACTION) [action Duration; action Cost]
 120.0303: (EXIT P37 F8) [D:1.0000; C:1.0000]
 121.0305: (ENTER P19 F8) [D:1.0000; C:1.0000]
 122.0307: (MOVE-UP F8 F44) [D:1.0000; C:1.0000]
 123.0310: (EXIT P19 F44) [D:1.0000; C:1.0000]
 124.0312: (MOVE-DOWN F44 F8) [D:1.0000; C:1.0000]
 125.0315: (MOVE-DOWN F8 F4) [D:1.0000; C:1.0000]
 126.0318: (ENTER P21 F4) [D:1.0000; C:1.0000]
 127.0320: (MOVE-DOWN F4 F27) [D:1.0000; C:1.0000]
 128.0323: (EXIT P21 F27) [D:1.0000; C:1.0000]
 129.0325: (ENTER P9 F27) [D:1.0000; C:1.0000]
 130.0327: (MOVE-DOWN F27 F8) [D:1.0000; C:1.0000]
 131.0330: (EXIT P9 F8) [D:1.0000; C:1.0000]
 132.0332: (MOVE-DOWN F8 F3) [D:1.0000; C:1.0000]
 133.0335: (MOVE-UP F3 F27) [D:1.0000; C:1.0000]
 134.0338: (MOVE-DOWN F27 F45) [D:1.0000; C:1.0000]
 135.0340: (EXIT P27 F45) [D:1.0000; C:1.0000]
 136.0343: (MOVE-UP F45 F22) [D:1.0000; C:1.0000]
 137.0345: (MOVE-DOWN F22 F43) [D:1.0000; C:1.0000]
 138.0347: (ENTER P34 F43) [D:1.0000; C:1.0000]
 139.0350: (MOVE-UP F43 F15) [D:1.0000; C:1.0000]
 140.0352: (EXIT P34 F15) [D:1.0000; C:1.0000]
 141.0355: (ENTER P5 F15) [D:1.0000; C:1.0000]
 142.0358: (MOVE-DOWN F15 F9) [D:1.0000; C:1.0000]
 143.0360: (ENTER P3 F9) [D:1.0000; C:1.0000]
 144.0363: (MOVE-DOWN F9 F35) [D:1.0000; C:1.0000]
 145.0365: (EXIT P3 F35) [D:1.0000; C:1.0000]
 146.0367: (ENTER P45 F35) [D:1.0000; C:1.0000]
 147.0370: (MOVE-UP F35 F45) [D:1.0000; C:1.0000]
 148.0372: (EXIT P5 F45) [D:1.0000; C:1.0000]
 149.0375: (MOVE-UP F45 F7) [D:1.0000; C:1.0000]
 150.0378: (EXIT P44 F7) [D:1.0000; C:1.0000]
 151.0380: (ENTER P22 F7) [D:1.0000; C:1.0000]
 152.0383: (MOVE-DOWN F7 F26) [D:1.0000; C:1.0000]
 153.0385: (EXIT P14 F26) [D:1.0000; C:1.0000]
 154.0388: (MOVE-DOWN F26 F42) [D:1.0000; C:1.0000]
 155.0390: (EXIT P26 F42) [D:1.0000; C:1.0000]
 156.0392: (MOVE-UP F42 F19) [D:1.0000; C:1.0000]
 157.0395: (MOVE-DOWN F19 F30) [D:1.0000; C:1.0000]
 158.0397: (EXIT P22 F30) [D:1.0000; C:1.0000]
 159.0400: (ENTER P10 F30) [D:1.0000; C:1.0000]
 160.0403: (MOVE-UP F30 F11) [D:1.0000; C:1.0000]
 161.0405: (EXIT P10 F11) [D:1.0000; C:1.0000]
 162.0408: (ENTER P20 F11) [D:1.0000; C:1.0000]
 163.0410: (MOVE-DOWN F11 F10) [D:1.0000; C:1.0000]
 164.0412: (EXIT P45 F10) [D:1.0000; C:1.0000]
 165.0415: (MOVE-DOWN F10 F49) [D:1.0000; C:1.0000]
 166.0417: (ENTER P36 F49) [D:1.0000; C:1.0000]
 167.0420: (MOVE-UP F49 F21) [D:1.0000; C:1.0000]
 168.0423: (EXIT P36 F21) [D:1.0000; C:1.0000]
 169.0425: (ENTER P7 F21) [D:1.0000; C:1.0000]
 170.0428: (MOVE-DOWN F21 F2) [D:1.0000; C:1.0000]
 171.0430: (EXIT P7 F2) [D:1.0000; C:1.0000]
 172.0432: (ENTER P17 F2) [D:1.0000; C:1.0000]
 173.0435: (MOVE-UP F2 F37) [D:1.0000; C:1.0000]
 174.0437: (EXIT P17 F37) [D:1.0000; C:1.0000]
 175.0440: (MOVE-UP F37 F2) [D:1.0000; C:1.0000]
 176.0443: (MOVE-DOWN F2 F46) [D:1.0000; C:1.0000]
 177.0445: (ENTER P35 F46) [D:1.0000; C:1.0000]
 178.0448: (MOVE-UP F46 F18) [D:1.0000; C:1.0000]
 179.0450: (EXIT P35 F18) [D:1.0000; C:1.0000]
 180.0453: (MOVE-UP F18 F34) [D:1.0000; C:1.0000]
 181.0455: (EXIT P40 F34) [D:1.0000; C:1.0000]
 182.0457: (MOVE-UP F34 F48) [D:1.0000; C:1.0000]
 183.0460: (ENTER P16 F48) [D:1.0000; C:1.0000]
 184.0462: (MOVE-UP F48 F32) [D:1.0000; C:1.0000]
 185.0465: (EXIT P16 F32) [D:1.0000; C:1.0000]
 186.0468: (MOVE-DOWN F32 F37) [D:1.0000; C:1.0000]
 187.0470: (ENTER P32 F37) [D:1.0000; C:1.0000]
 188.0473: (MOVE-UP F37 F9) [D:1.0000; C:1.0000]
 189.0475: (EXIT P32 F9) [D:1.0000; C:1.0000]
 190.0477: (MOVE-UP F9 F18) [D:1.0000; C:1.0000]
 191.0480: (MOVE-UP F18 F47) [D:1.0000; C:1.0000]
 192.0482: (EXIT P20 F47) [D:1.0000; C:1.0000]


Solution found:
Total time:      10.06
Search time:     2.96
Actions:         193
Execution cost:  193.00
Duration:        193.000
Plan quality:    193.000
     Plan file:       plan.txt_1.SOL
