Plan computed:
   Time: (ACTION) [action Duration; action Cost]
 98.0247: (MOVE-UP F16 F37) [D:1.0000; C:1.0000]
 99.0250: (MOVE-DOWN F37 F24) [D:1.0000; C:1.0000]
 100.0253: (ENTER P8 F24) [D:1.0000; C:1.0000]
 101.0255: (MOVE-UP F24 F5) [D:1.0000; C:1.0000]
 102.0257: (EXIT P8 F5) [D:1.0000; C:1.0000]
 103.0260: (ENTER P18 F5) [D:1.0000; C:1.0000]
 104.0263: (MOVE-UP F5 F38) [D:1.0000; C:1.0000]
 105.0265: (ENTER P46 F38) [D:1.0000; C:1.0000]
 106.0267: (MOVE-DOWN F38 F45) [D:1.0000; C:1.0000]
 107.0270: (MOVE-UP F45 F13) [D:1.0000; C:1.0000]
 108.0273: (EXIT P46 F13) [D:1.0000; C:1.0000]
 109.0275: (ENTER P24 F13) [D:1.0000; C:1.0000]
 110.0277: (MOVE-DOWN F13 F36) [D:1.0000; C:1.0000]
 111.0280: (EXIT P24 F36) [D:1.0000; C:1.0000]
 112.0283: (MOVE-UP F36 F38) [D:1.0000; C:1.0000]
 113.0285: (EXIT P41 F38) [D:1.0000; C:1.0000]
 114.0287: (MOVE-DOWN F38 F7) [D:1.0000; C:1.0000]
 115.0290: (ENTER P22 F7) [D:1.0000; C:1.0000]
 116.0293: (MOVE-UP F7 F30) [D:1.0000; C:1.0000]
 117.0295: (EXIT P22 F30) [D:1.0000; C:1.0000]
 118.0297: (ENTER P10 F30) [D:1.0000; C:1.0000]
 119.0300: (MOVE-UP F30 F11) [D:1.0000; C:1.0000]
 120.0303: (EXIT P10 F11) [D:1.0000; C:1.0000]
 121.0305: (MOVE-UP F11 F41) [D:1.0000; C:1.0000]
 122.0307: (MOVE-UP F41 F30) [D:1.0000; C:1.0000]
 123.0310: (MOVE-DOWN F30 F32) [D:1.0000; C:1.0000]
 124.0312: (ENTER P44 F32) [D:1.0000; C:1.0000]
 125.0315: (MOVE-UP F32 F7) [D:1.0000; C:1.0000]
 126.0318: (EXIT P44 F7) [D:1.0000; C:1.0000]
 127.0320: (MOVE-UP F7 F25) [D:1.0000; C:1.0000]
 128.0323: (ENTER P28 F25) [D:1.0000; C:1.0000]
 129.0325: (MOVE-DOWN F25 F48) [D:1.0000; C:1.0000]
 130.0327: (EXIT P28 F48) [D:1.0000; C:1.0000]
 131.0330: (MOVE-UP F48 F3) [D:1.0000; C:1.0000]
 132.0332: (ENTER P1 F3) [D:1.0000; C:1.0000]
 133.0335: (MOVE-UP F3 F25) [D:1.0000; C:1.0000]
 134.0338: (EXIT P1 F25) [D:1.0000; C:1.0000]
 135.0340: (MOVE-UP F25 F31) [D:1.0000; C:1.0000]
 136.0343: (ENTER P30 F31) [D:1.0000; C:1.0000]
 137.0345: (MOVE-DOWN F31 F3) [D:1.0000; C:1.0000]
 138.0347: (EXIT P30 F3) [D:1.0000; C:1.0000]
 139.0350: (MOVE-UP F3 F36) [D:1.0000; C:1.0000]
 140.0352: (ENTER P12 F36) [D:1.0000; C:1.0000]
 141.0355: (MOVE-DOWN F36 F17) [D:1.0000; C:1.0000]
 142.0358: (EXIT P12 F17) [D:1.0000; C:1.0000]
 143.0360: (ENTER P39 F17) [D:1.0000; C:1.0000]
 144.0363: (MOVE-UP F17 F31) [D:1.0000; C:1.0000]
 145.0365: (EXIT P39 F31) [D:1.0000; C:1.0000]
 146.0367: (MOVE-DOWN F31 F17) [D:1.0000; C:1.0000]
 147.0370: (MOVE-UP F17 F50) [D:1.0000; C:1.0000]
 148.0372: (ENTER P50 F50) [D:1.0000; C:1.0000]
 149.0375: (MOVE-DOWN F50 F26) [D:1.0000; C:1.0000]
 150.0378: (EXIT P50 F26) [D:1.0000; C:1.0000]
 151.0380: (ENTER P42 F26) [D:1.0000; C:1.0000]
 152.0383: (MOVE-UP F26 F32) [D:1.0000; C:1.0000]
 153.0385: (MOVE-DOWN F32 F18) [D:1.0000; C:1.0000]
 154.0388: (ENTER P6 F18) [D:1.0000; C:1.0000]
 155.0390: (MOVE-DOWN F18 F50) [D:1.0000; C:1.0000]
 156.0392: (EXIT P6 F50) [D:1.0000; C:1.0000]
 157.0395: (MOVE-DOWN F50 F46) [D:1.0000; C:1.0000]
 158.0397: (ENTER P35 F46) [D:1.0000; C:1.0000]
 159.0400: (MOVE-DOWN F46 F18) [D:1.0000; C:1.0000]
 160.0403: (EXIT P35 F18) [D:1.0000; C:1.0000]
 161.0405: (MOVE-UP F18 F43) [D:1.0000; C:1.0000]
 162.0408: (ENTER P34 F43) [D:1.0000; C:1.0000]
 163.0410: (MOVE-UP F43 F15) [D:1.0000; C:1.0000]
 164.0412: (EXIT P34 F15) [D:1.0000; C:1.0000]
 165.0415: (MOVE-UP F15 F34) [D:1.0000; C:1.0000]
 166.0417: (ENTER P31 F34) [D:1.0000; C:1.0000]
 167.0420: (MOVE-DOWN F34 F6) [D:1.0000; C:1.0000]
 168.0423: (EXIT P31 F6) [D:1.0000; C:1.0000]
 169.0425: (ENTER P2 F6) [D:1.0000; C:1.0000]
 170.0428: (MOVE-DOWN F6 F20) [D:1.0000; C:1.0000]
 171.0430: (EXIT P2 F20) [D:1.0000; C:1.0000]
 172.0432: (ENTER P40 F20) [D:1.0000; C:1.0000]
 173.0435: (MOVE-UP F20 F34) [D:1.0000; C:1.0000]
 174.0437: (EXIT P40 F34) [D:1.0000; C:1.0000]
 175.0440: (MOVE-UP F34 F12) [D:1.0000; C:1.0000]
 176.0443: (ENTER P4 F12) [D:1.0000; C:1.0000]
 177.0445: (MOVE-UP F12 F40) [D:1.0000; C:1.0000]
 178.0448: (EXIT P4 F40) [D:1.0000; C:1.0000]
 179.0450: (ENTER P33 F40) [D:1.0000; C:1.0000]
 180.0453: (MOVE-DOWN F40 F12) [D:1.0000; C:1.0000]
 181.0455: (EXIT P33 F12) [D:1.0000; C:1.0000]
 182.0457: (MOVE-DOWN F12 F49) [D:1.0000; C:1.0000]
 183.0460: (ENTER P36 F49) [D:1.0000; C:1.0000]
 184.0462: (MOVE-DOWN F49 F21) [D:1.0000; C:1.0000]
 185.0465: (EXIT P36 F21) [D:1.0000; C:1.0000]
 186.0468: (ENTER P7 F21) [D:1.0000; C:1.0000]
 187.0470: (MOVE-UP F21 F2) [D:1.0000; C:1.0000]
 188.0473: (EXIT P7 F2) [D:1.0000; C:1.0000]
 188.0475: (EXIT P42 F2) [D:1.0000; C:1.0000]
 189.0477: (MOVE-DOWN F2 F11) [D:1.0000; C:1.0000]
 190.0480: (ENTER P20 F11) [D:1.0000; C:1.0000]
 191.0482: (MOVE-UP F11 F47) [D:1.0000; C:1.0000]
 192.0485: (EXIT P20 F47) [D:1.0000; C:1.0000]
 193.0488: (MOVE-DOWN F47 F41) [D:1.0000; C:1.0000]
 194.0490: (EXIT P18 F41) [D:1.0000; C:1.0000]


Solution found:
Total time:      14.03
Search time:     10.90
Actions:         196
Execution cost:  196.00
Duration:        195.000
Plan quality:    196.000
     Plan file:       plan.txt_1.SOL
