Plan computed:
   Time: (ACTION) [action Duration; action Cost]
 120.0303: (EXIT P48 F19) [D:1.0000; C:1.0000]
 121.0305: (ENTER P26 F19) [D:1.0000; C:1.0000]
 122.0307: (MOVE-UP F19 F42) [D:1.0000; C:1.0000]
 123.0310: (EXIT P26 F42) [D:1.0000; C:1.0000]
 124.0312: (MOVE-UP F42 F9) [D:1.0000; C:1.0000]
 125.0315: (MOVE-UP F9 F19) [D:1.0000; C:1.0000]
 126.0318: (MOVE-UP F19 F38) [D:1.0000; C:1.0000]
 127.0320: (ENTER P46 F38) [D:1.0000; C:1.0000]
 128.0323: (MOVE-UP F38 F13) [D:1.0000; C:1.0000]
 129.0325: (EXIT P46 F13) [D:1.0000; C:1.0000]
 130.0327: (ENTER P24 F13) [D:1.0000; C:1.0000]
 131.0330: (MOVE-UP F13 F34) [D:1.0000; C:1.0000]
 132.0332: (EXIT P50 F34) [D:1.0000; C:1.0000]
 133.0335: (ENTER P31 F34) [D:1.0000; C:1.0000]
 134.0338: (MOVE-UP F34 F6) [D:1.0000; C:1.0000]
 135.0340: (EXIT P31 F6) [D:1.0000; C:1.0000]
 136.0343: (ENTER P2 F6) [D:1.0000; C:1.0000]
 137.0345: (MOVE-DOWN F6 F34) [D:1.0000; C:1.0000]
 138.0347: (MOVE-DOWN F34 F36) [D:1.0000; C:1.0000]
 139.0350: (EXIT P24 F36) [D:1.0000; C:1.0000]
 140.0352: (MOVE-UP F36 F13) [D:1.0000; C:1.0000]
 141.0355: (MOVE-UP F13 F42) [D:1.0000; C:1.0000]
 142.0358: (ENTER P14 F42) [D:1.0000; C:1.0000]
 143.0360: (MOVE-UP F42 F26) [D:1.0000; C:1.0000]
 144.0363: (EXIT P14 F26) [D:1.0000; C:1.0000]
 145.0365: (MOVE-UP F26 F7) [D:1.0000; C:1.0000]
 146.0367: (EXIT P44 F7) [D:1.0000; C:1.0000]
 147.0370: (MOVE-DOWN F7 F32) [D:1.0000; C:1.0000]
 148.0372: (EXIT P16 F32) [D:1.0000; C:1.0000]
 149.0375: (MOVE-DOWN F32 F39) [D:1.0000; C:1.0000]
 150.0378: (ENTER P13 F39) [D:1.0000; C:1.0000]
 151.0380: (MOVE-DOWN F39 F22) [D:1.0000; C:1.0000]
 152.0383: (EXIT P13 F22) [D:1.0000; C:1.0000]
 153.0385: (ENTER P27 F22) [D:1.0000; C:1.0000]
 154.0388: (MOVE-UP F22 F45) [D:1.0000; C:1.0000]
 155.0390: (EXIT P27 F45) [D:1.0000; C:1.0000]
 156.0392: (ENTER P15 F45) [D:1.0000; C:1.0000]
 157.0395: (MOVE-UP F45 F15) [D:1.0000; C:1.0000]
 158.0397: (ENTER P5 F15) [D:1.0000; C:1.0000]
 159.0400: (MOVE-UP F15 F45) [D:1.0000; C:1.0000]
 160.0403: (EXIT P5 F45) [D:1.0000; C:1.0000]
 161.0405: (MOVE-UP F45 F29) [D:1.0000; C:1.0000]
 162.0408: (EXIT P15 F29) [D:1.0000; C:1.0000]
 163.0410: (MOVE-DOWN F29 F45) [D:1.0000; C:1.0000]
 164.0412: (MOVE-DOWN F45 F22) [D:1.0000; C:1.0000]
 165.0415: (MOVE-DOWN F22 F7) [D:1.0000; C:1.0000]
 166.0417: (ENTER P22 F7) [D:1.0000; C:1.0000]
 167.0420: (MOVE-DOWN F7 F30) [D:1.0000; C:1.0000]
 168.0423: (EXIT P22 F30) [D:1.0000; C:1.0000]
 169.0425: (MOVE-DOWN F30 F28) [D:1.0000; C:1.0000]
 170.0428: (ENTER P29 F28) [D:1.0000; C:1.0000]
 171.0430: (MOVE-DOWN F28 F1) [D:1.0000; C:1.0000]
 172.0432: (EXIT P29 F1) [D:1.0000; C:1.0000]
 173.0435: (MOVE-UP F1 F7) [D:1.0000; C:1.0000]
 174.0437: (MOVE-UP F7 F31) [D:1.0000; C:1.0000]
 175.0440: (ENTER P30 F31) [D:1.0000; C:1.0000]
 176.0443: (MOVE-UP F31 F3) [D:1.0000; C:1.0000]
 177.0445: (EXIT P30 F3) [D:1.0000; C:1.0000]
 178.0448: (ENTER P1 F3) [D:1.0000; C:1.0000]
 179.0450: (MOVE-UP F3 F20) [D:1.0000; C:1.0000]
 180.0453: (ENTER P40 F20) [D:1.0000; C:1.0000]
 181.0455: (MOVE-UP F20 F34) [D:1.0000; C:1.0000]
 182.0457: (EXIT P40 F34) [D:1.0000; C:1.0000]
 183.0460: (MOVE-UP F34 F20) [D:1.0000; C:1.0000]
 184.0462: (EXIT P2 F20) [D:1.0000; C:1.0000]
 185.0465: (MOVE-UP F20 F25) [D:1.0000; C:1.0000]
 186.0468: (EXIT P1 F25) [D:1.0000; C:1.0000]
 187.0470: (MOVE-DOWN F25 F43) [D:1.0000; C:1.0000]
 188.0473: (ENTER P34 F43) [D:1.0000; C:1.0000]
 189.0475: (MOVE-DOWN F43 F15) [D:1.0000; C:1.0000]
 190.0477: (EXIT P34 F15) [D:1.0000; C:1.0000]
 191.0480: (MOVE-UP F15 F49) [D:1.0000; C:1.0000]
 192.0482: (ENTER P36 F49) [D:1.0000; C:1.0000]
 193.0485: (MOVE-UP F49 F21) [D:1.0000; C:1.0000]
 194.0488: (EXIT P36 F21) [D:1.0000; C:1.0000]
 195.0490: (MOVE-DOWN F21 F29) [D:1.0000; C:1.0000]
 196.0493: (ENTER P43 F29) [D:1.0000; C:1.0000]
 197.0495: (MOVE-DOWN F29 F4) [D:1.0000; C:1.0000]
 198.0497: (EXIT P43 F4) [D:1.0000; C:1.0000]
 199.0500: (MOVE-UP F4 F46) [D:1.0000; C:1.0000]
 200.0502: (ENTER P35 F46) [D:1.0000; C:1.0000]
 201.0505: (MOVE-UP F46 F18) [D:1.0000; C:1.0000]
 202.0508: (EXIT P35 F18) [D:1.0000; C:1.0000]


Solution found:
Total time:      19.81
Search time:     15.43
Actions:         203
Execution cost:  203.00
Duration:        203.000
Plan quality:    203.000
     Plan file:       plan.txt_1.SOL
